,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5
0,https://lms.namal.edu.pk/,Namal Institute LMS,#maincontent,https://lms.namal.edu.pk/pluginfile.php/241/user/icon/alpha/f3?rev=2283, , ,Courses, , , 
1, , ,https://lms.namal.edu.pk,https://lms.namal.edu.pk/pluginfile.php/271/user/icon/alpha/f3?rev=33031, , , , , , 
2, , ,https://lms.namal.edu.pk,https://lms.namal.edu.pk/pluginfile.php/272/user/icon/alpha/f3?rev=222604, , , , , , 
3, , ,https://lms.namal.edu.pk/login/index.php,https://lms.namal.edu.pk/pluginfile.php/272/user/icon/alpha/f3?rev=222604, , , , , , 
4, , ,#skipcourses,https://secure.gravatar.com/avatar/03b7c53b1f908c78e4f1fc75dcde7c12?s=300&d=mm, , , , , , 
5, , ,#,https://secure.gravatar.com/avatar/293132db3ef8e65122ca757e294c45c3?s=300&d=mm, , , , , , 
6, , ,https://lms.namal.edu.pk/course/index.php?categoryid=111,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , 
7, , ,https://lms.namal.edu.pk/course/index.php?categoryid=112,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , 
8, , ,https://lms.namal.edu.pk/course/index.php?categoryid=124,https://secure.gravatar.com/avatar/08a10b7667177a7ea0d3f8e83dde50d9?s=300&d=mm, , , , , , 
9, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://lms.namal.edu.pk/pluginfile.php/271/user/icon/alpha/f3?rev=33031, , , , , , 
10, , ,https://lms.namal.edu.pk/course/view.php?id=446,https://secure.gravatar.com/avatar/e9e00de52b42dec2c7f01ade3c20bcc5?s=300&d=mm, , , , , , 
11, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/08a10b7667177a7ea0d3f8e83dde50d9?s=300&d=mm, , , , , , 
12, , ,https://lms.namal.edu.pk/user/profile.php?id=174,https://secure.gravatar.com/avatar/9142791734eeb8cabc9494c982ea5a50?s=300&d=mm, , , , , , 
13, , ,https://lms.namal.edu.pk/course/view.php?id=446,https://lms.namal.edu.pk/pluginfile.php/272/user/icon/alpha/f3?rev=222604, , , , , , 
14, , ,https://lms.namal.edu.pk/course/view.php?id=445,https://lms.namal.edu.pk/pluginfile.php/272/user/icon/alpha/f3?rev=222604, , , , , , 
15, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/03b7c53b1f908c78e4f1fc75dcde7c12?s=300&d=mm, , , , , , 
16, , ,https://lms.namal.edu.pk/user/profile.php?id=180,https://secure.gravatar.com/avatar/a23a7e2356e0ecef1092fa50e73be995?s=300&d=mm, , , , , , 
17, , ,https://lms.namal.edu.pk/user/profile.php?id=181,https://secure.gravatar.com/avatar/9826e1c002ac86c90f8d1194ad49e39d?s=300&d=mm, , , , , , 
18, , ,https://lms.namal.edu.pk/course/view.php?id=445,https://secure.gravatar.com/avatar/9826e1c002ac86c90f8d1194ad49e39d?s=300&d=mm, , , , , , 
19, , ,https://lms.namal.edu.pk/course/view.php?id=444,https://lms.namal.edu.pk/pluginfile.php/271/user/icon/alpha/f3?rev=33031, , , , , , 
20, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/2f9c938a7d5ad9eaf3ee4331c9b20822?s=300&d=mm, , , , , , 
21, , ,https://lms.namal.edu.pk/user/profile.php?id=181,https://secure.gravatar.com/avatar/2f9c938a7d5ad9eaf3ee4331c9b20822?s=300&d=mm, , , , , , 
22, , ,https://lms.namal.edu.pk/course/view.php?id=444,https://secure.gravatar.com/avatar/1e9bb82f92aa9f9a28a673e78b615c81?s=300&d=mm, , , , , , 
23, , ,https://lms.namal.edu.pk/course/view.php?id=443,https://secure.gravatar.com/avatar/13650d798259543ede4cf26029cc6205?s=300&d=mm, , , , , , 
24, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/5c14f6ab5e15c8dabd615440a1e04e58?s=300&d=mm, , , , , , 
25, , ,https://lms.namal.edu.pk/user/profile.php?id=188,https://secure.gravatar.com/avatar/9b3156cd8a534b5b16cb141c26682663?s=300&d=mm, , , , , , 
26, , ,https://lms.namal.edu.pk/course/view.php?id=443,https://secure.gravatar.com/avatar/5c14f6ab5e15c8dabd615440a1e04e58?s=300&d=mm, , , , , , 
